ID;X;Y;DEPTH
999;351002;6460000;2535.29
1000;351002;6460000;2536.26
1001;351002;6460000;2539.25
1002;351002;6460000;2541.47
1003;351002;6460000;2542.51
1004;351002;6460000;2543.85
1005;351002;6470000;2552.84
1006;351002;6470000;2559.7
1007;351002;6470000;2565.6
1008;351002;6470000;2573.22
1009;351002;6470000;2577.56
1010;351002;6470000;2578.45
1011;351002;6470000;2577.47
1012;351002;6470000;2575.5
1013;351002;6470000;2574.5
1014;351002;6470000;2573.39
1015;351002;6470000;2571.31
1016;351002;6470000;2569.63
1017;351002;6470000;2568.83
1018;351002;6470000;2568.98
1019;351002;6470000;2571.11
1020;351002;6470000;2573.47
1021;351002;6470000;2574.43
1022;351002;6470000;2575.69
1023;351002;6470000;2578.23
1024;351002;6470000;2580.98
1025;351002;6470000;2582.45
1026;351002;6470000;2583.71
1027;351002;6470000;2585.52
1028;351002;6470000;2587.24
1029;351002;6470000;2587.88
1030;351102;6460000;2603.98
1031;351102;6460000;2605.12
1032;351102;6460000;2605.6
1033;351102;6460000;2605.1
1034;351102;6460000;2602.6
1035;351102;6460000;2599.5
1036;351102;6460000;2596.86
1037;351102;6460000;2591.9
1038;351102;6460000;2588.13
1039;351102;6460000;2585.15
1040;351102;6460000;2582.96
1041;351102;6460000;2580.4
1042;351102;6460000;2578.76
1043;351102;6460000;2577.51
1044;351102;6460000;2576.54
1045;351102;6460000;2574.49
1046;351102;6460000;2571.24
1047;351102;6460000;2566.44
1048;351102;6460000;2561.97
1049;351102;6460000;2557.35
1050;351102;6460000;2553.25
1051;351102;6460000;2548.14
1052;351102;6460000;2543.21
1053;351102;6460000;2538.12
1054;351102;6460000;2534.77
1055;351102;6460000;2532.92
1056;351102;6460000;2533.08
1057;351102;6460000;2533.65
1058;351102;6460000;2534.29
1059;351102;6460000;2535.19
1060;351102;6460000;2536.41
1061;351102;6460000;2537.54
1062;351102;6460000;2537.61
1063;351102;6460000;2536.08
1064;351102;6470000;2543.23
1065;351102;6470000;2551.94
1066;351102;6470000;2560.41
1067;351102;6470000;2566.68
1068;351102;6470000;2572.78
1069;351102;6470000;2574.42
1070;351102;6470000;2573.37
1071;351102;6470000;2571.84
1072;351102;6470000;2570.36
1073;351102;6470000;2568.89
1074;351102;6470000;2567.05
1075;351102;6470000;2566.72
1076;351102;6470000;2567.14
1077;351102;6470000;2568.43
1078;351102;6470000;2571.32
1079;351102;6470000;2573.52
1080;351102;6470000;2574.85
1081;351102;6470000;2576.26
1082;351102;6470000;2578.55
1083;351102;6470000;2580.57
1084;351102;6470000;2582.1
1085;351102;6470000;2583.4
1086;351102;6470000;2585.18
1087;351102;6470000;2586.81
1088;351102;6470000;2588.19
1089;351202;6460000;2604.2
1090;351202;6460000;2605.7
1091;351202;6460000;2606.37
1092;351202;6460000;2606.24
1093;351202;6460000;2604.69
1094;351202;6460000;2601.98
1095;351202;6460000;2599.49
1096;351202;6460000;2595.32
1097;351202;6460000;2591.31
1098;351202;6460000;2587.17
1099;351202;6460000;2584.78
1100;351202;6460000;2582.09
1101;351202;6460000;2580.15
1102;351202;6460000;2578.46
1103;351202;6460000;2577.54
1104;351202;6460000;2576.31
1105;351202;6460000;2573.17
1106;351202;6460000;2567.49
1107;351202;6460000;2563.25
1108;351202;6460000;2558.21
1109;351202;6460000;2553.7
1110;351202;6460000;2548.37
1111;351202;6460000;2544.13
1112;351202;6460000;2538.73
1113;351202;6460000;2534.85
1114;351202;6460000;2532.84
1115;351202;6460000;2532.96
1116;351202;6460000;2533.34
1117;351202;6460000;2533.83
1118;351202;6460000;2534.56
1119;351202;6460000;2535.23
1120;351202;6460000;2535.56
1121;351202;6460000;2535.14
1122;351202;6460000;2533.92
1123;351202;6470000;2538.48
1124;351202;6470000;2546.51
1125;351202;6470000;2556.34
1126;351202;6470000;2562.39
1127;351202;6470000;2568.31
1128;351202;6470000;2570.36
1129;351202;6470000;2570.13
1130;351202;6470000;2568.93
1131;351202;6470000;2566.74
1132;351202;6470000;2565.09
1133;351202;6470000;2564.1
1134;351202;6470000;2564.09
1135;351202;6470000;2565.14
1136;351202;6470000;2567.61
1137;351202;6470000;2571.43
1138;351202;6470000;2573.82
1139;351202;6470000;2575.29
1140;351202;6470000;2576.35
1141;351202;6470000;2578.44
1142;351202;6470000;2580.34
1143;351202;6470000;2581.7
1144;351202;6470000;2582.79
1145;351202;6470000;2584.7
1146;351202;6470000;2586.21
1147;351202;6470000;2588.09
1148;351202;6470000;2589.5
1149;351302;6460000;2604.44
1150;351302;6460000;2606.08
1151;351302;6460000;2607.18
1152;351302;6460000;2607.41
1153;351302;6460000;2606.52
1154;351302;6460000;2604.68
1155;351302;6460000;2601.47
1156;351302;6460000;2597.78
1157;351302;6460000;2594.38
1158;351302;6460000;2590.1
1159;351302;6460000;2586.15
1160;351302;6460000;2583.63
1161;351302;6460000;2581.73
1162;351302;6460000;2579.53
1163;351302;6460000;2578
1164;351302;6460000;2577.11
1165;351302;6460000;2574.6
1166;351302;6460000;2569.65
1167;351302;6460000;2563.13
1168;351302;6460000;2558.3
1169;351302;6460000;2554.42
1170;351302;6460000;2549.72
1171;351302;6460000;2544.06
1172;351302;6460000;2539.43
1173;351302;6460000;2535.85
1174;351302;6460000;2532.95
1175;351302;6460000;2533.22
1176;351302;6460000;2533.5
1177;351302;6460000;2533.65
1178;351302;6460000;2534.06
1179;351302;6460000;2534.65
1180;351302;6460000;2534.78
1181;351302;6460000;2534.54
1182;351302;6460000;2533.1
1183;351302;6470000;2536.65
1184;351302;6470000;2542.77
1185;351302;6470000;2550.88
1186;351302;6470000;2559.29
1187;351302;6470000;2563.95
1188;351302;6470000;2565.55
1189;351302;6470000;2566.69
1190;351302;6470000;2565.12
1191;351302;6470000;2562.79
1192;351302;6470000;2561.47
1193;351302;6470000;2560.67
1194;351302;6470000;2561.08
1195;351302;6470000;2562.68
1196;351302;6470000;2565.56
1197;351302;6470000;2570.56
1198;351302;6470000;2575.16
1199;351302;6470000;2575.88
1200;351302;6470000;2576.02
1201;351302;6470000;2577.49
1202;351302;6470000;2580.39
1203;351302;6470000;2580.87
1204;351302;6470000;2581.66
1205;351302;6470000;2583.47
1206;351302;6470000;2585.71
1207;351302;6470000;2587.65
1208;351302;6470000;2589.52
1209;351402;6460000;2604.53
1210;351402;6460000;2606.29
1211;351402;6460000;2608.02
1212;351402;6460000;2608.43
1213;351402;6460000;2607.6
1214;351402;6460000;2606.58
1215;351402;6460000;2603.94
1216;351402;6460000;2599.64
1217;351402;6460000;2596.06
1218;351402;6460000;2592.65
1219;351402;6460000;2588.48
1220;351402;6460000;2585.32
1221;351402;6460000;2583.08
1222;351402;6460000;2580.81
1223;351402;6460000;2578.16
1224;351402;6460000;2576.39
1225;351402;6460000;2574.07
1226;351402;6460000;2570.08
1227;351402;6460000;2563.32
1228;351402;6460000;2558.19
1229;351402;6460000;2554.44
1230;351402;6460000;2550.26
1231;351402;6460000;2544.95
1232;351402;6460000;2540.61
1233;351402;6460000;2537.56
1234;351402;6460000;2534.81
1235;351402;6460000;2534.16
1236;351402;6460000;2533.93
1237;351402;6460000;2533.95
1238;351402;6460000;2534.02
1239;351402;6460000;2534.77
1240;351402;6460000;2535
1241;351402;6460000;2535.09
1242;351402;6460000;2534.89
1243;351402;6470000;2537.56
1244;351402;6470000;2542.36
1245;351402;6470000;2548.19
1246;351402;6470000;2554.98
1247;351402;6470000;2560
1248;351402;6470000;2562.01
1249;351402;6470000;2562.08
1250;351402;6470000;2560.7
1251;351402;6470000;2560.01
1252;351402;6470000;2559.02
1253;351402;6470000;2557.38
1254;351402;6470000;2557.26
1255;351402;6470000;2560.28
1256;351402;6470000;2563.17
1257;351402;6470000;2568.07
1258;351402;6470000;2577.12
1259;351402;6470000;2576.15
1260;351402;6470000;2575.61
1261;351402;6470000;2575.94
1262;351402;6470000;2578.35
1263;351402;6470000;2579.62
1264;351402;6470000;2580.33
1265;351402;6470000;2581.66
1266;351402;6470000;2584.72
1267;351402;6470000;2587.12
1268;351402;6470000;2589.16
1269;351402;6470000;2591.21
1270;351402;6470000;2591.25
1271;351402;6470000;2590.39
1272;351402;6470000;2589.34
1273;351402;6470000;2587.51
1274;351502;6460000;2606.71
1275;351502;6460000;2608.59
1276;351502;6460000;2609.09
1277;351502;6460000;2608.76
1278;351502;6460000;2607.61
1279;351502;6460000;2605.95
1280;351502;6460000;2601.99
1281;351502;6460000;2598.07
1282;351502;6460000;2594.13
1283;351502;6460000;2591.06
1284;351502;6460000;2587.51
1285;351502;6460000;2584.61
1286;351502;6460000;2581.62
1287;351502;6460000;2579.13
1288;351502;6460000;2576.22
1289;351502;6460000;2573.13
1290;351502;6460000;2568.59
1291;351502;6460000;2564.02
1292;351502;6460000;2558.44
1293;351502;6460000;2554.05
1294;351502;6460000;2549.88
1295;351502;6460000;2546.64
1296;351502;6460000;2542.61
1297;351502;6460000;2539.47
1298;351502;6460000;2537.05
1299;351502;6460000;2535.96
1300;351502;6460000;2535.13
1301;351502;6460000;2534.77
1302;351502;6460000;2534.8
1303;351502;6460000;2535.3
1304;351502;6460000;2535.9
1305;351502;6460000;2536.44
1306;351502;6460000;2536.75
1307;351502;6470000;2538.88
1308;351502;6470000;2543.14
1309;351502;6470000;2548.58
1310;351502;6470000;2552.09
1311;351502;6470000;2556.02
1312;351502;6470000;2557.96
1313;351502;6470000;2558.22
1314;351502;6470000;2557.56
1315;351502;6470000;2557.23
1316;351502;6470000;2556.48
1317;351502;6470000;2555.38
1318;351502;6470000;2554.59
1319;351502;6470000;2556.65
1320;351502;6470000;2560.13
1321;351502;6470000;2565.55
1322;351502;6470000;2570.7
1323;351502;6470000;2573.29
1324;351502;6470000;2573.69
1325;351502;6470000;2574.45
1326;351502;6470000;2575.92
1327;351502;6470000;2577.49
1328;351502;6470000;2578.68
1329;351502;6470000;2580.4
1330;351502;6470000;2582.71
1331;351502;6470000;2585.95
1332;351502;6470000;2588.94
1333;351502;6470000;2591.06
1334;351502;6470000;2591.99
1335;351502;6470000;2591.32
1336;351502;6470000;2589.96
1337;351502;6470000;2588.49
1338;351502;6470000;2586.01
1339;351502;6470000;2583.62
1340;351602;6460000;2608.9
1341;351602;6460000;2609.53
1342;351602;6460000;2609.51
1343;351602;6460000;2608.53
1344;351602;6460000;2606.93
1345;351602;6460000;2603.39
1346;351602;6460000;2599.76
1347;351602;6460000;2595.66
1348;351602;6460000;2592.51
1349;351602;6460000;2589.12
1350;351602;6460000;2586.08
1351;351602;6460000;2582.53
1352;351602;6460000;2579.76
1353;351602;6460000;2576.15
1354;351602;6460000;2572.55
1355;351602;6460000;2568.04
1356;351602;6460000;2563.67
1357;351602;6460000;2558.2
1358;351602;6460000;2554.04
1359;351602;6460000;2550.24
1360;351602;6460000;2547.45
1361;351602;6460000;2544.33
1362;351602;6460000;2541.61
1363;351602;6460000;2538.88
1364;351602;6460000;2537.8
1365;351602;6460000;2536.75
1366;351602;6460000;2535.88
1367;351602;6460000;2535.58
1368;351602;6460000;2536.21
1369;351602;6460000;2537.17
1370;351602;6460000;2537.89
1371;351602;6460000;2538.15
1372;351602;6470000;2540.35
1373;351602;6470000;2544.04
1374;351602;6470000;2548.38
1375;351602;6470000;2551.22
1376;351602;6470000;2553.71
1377;351602;6470000;2554.95
1378;351602;6470000;2555.74
1379;351602;6470000;2555.46
1380;351602;6470000;2555.2
1381;351602;6470000;2554.89
1382;351602;6470000;2554.18
1383;351602;6470000;2553.2
1384;351602;6470000;2554.13
1385;351602;6470000;2557
1386;351602;6470000;2562.33
1387;351602;6470000;2566.43
1388;351602;6470000;2569.04
1389;351602;6470000;2571
1390;351602;6470000;2572.7
1391;351602;6470000;2573.94
1392;351602;6470000;2575.28
1393;351602;6470000;2576.79
1394;351602;6470000;2578.92
1395;351602;6470000;2581.03
1396;351602;6470000;2584.46
1397;351602;6470000;2588.24
1398;351602;6470000;2590.77
1399;351602;6470000;2592.44
1400;351602;6470000;2592.17
1401;351602;6470000;2590.66
1402;351602;6470000;2589.08
1403;351602;6470000;2586.63
1404;351602;6470000;2584.16
1405;351702;6460000;2609
1406;351702;6460000;2610
1407;351702;6460000;2610.02
1408;351702;6460000;2609.53
1409;351702;6460000;2607.68
1410;351702;6460000;2604.29
1411;351702;6460000;2601.44
1412;351702;6460000;2597.91
1413;351702;6460000;2593.57
1414;351702;6460000;2590.41
1415;351702;6460000;2587.81
1416;351702;6460000;2584.4
1417;351702;6460000;2579.83
1418;351702;6460000;2575.8
1419;351702;6460000;2572.37
1420;351702;6460000;2568.21
1421;351702;6460000;2562.16
1422;351702;6460000;2557.42
1423;351702;6460000;2554.28
1424;351702;6460000;2551.11
1425;351702;6460000;2548.07
1426;351702;6460000;2546.22
1427;351702;6460000;2544.38
1428;351702;6460000;2541.7
1429;351702;6460000;2539.98
1430;351702;6460000;2539.07
1431;351702;6460000;2537.75
1432;351702;6460000;2536.73
1433;351702;6460000;2537.81
1434;351702;6460000;2538.99
1435;351702;6460000;2539.66
1436;351702;6460000;2540.19
1437;351702;6470000;2542.16
1438;351702;6470000;2544.78
1439;351702;6470000;2548
1440;351702;6470000;2550.81
1441;351702;6470000;2551.69
1442;351702;6470000;2552.24
1443;351702;6470000;2553.25
1444;351702;6470000;2553.49
1445;351702;6470000;2553.57
1446;351702;6470000;2553.67
1447;351702;6470000;2553.56
1448;351702;6470000;2552
1449;351702;6470000;2552.47
1450;351702;6470000;2553.85
1451;351702;6470000;2557.87
1452;351702;6470000;2562.02
1453;351702;6470000;2564.11
1454;351702;6470000;2566.65
1455;351702;6470000;2569.75
1456;351702;6470000;2571.58
1457;351702;6470000;2572.47
1458;351702;6470000;2574
1459;351702;6470000;2576.21
1460;351702;6470000;2579.25
1461;351702;6470000;2582.36
1462;351702;6470000;2586.22
1463;351702;6470000;2590.88
1464;351702;6470000;2593.03
1465;351702;6470000;2592.98
1466;351702;6470000;2591.81
1467;351702;6470000;2589.42
1468;351702;6470000;2586.99
1469;351702;6470000;2584.91
1470;351702;6470000;2582.26
1471;351802;6460000;2610.04
1472;351802;6460000;2610.16
1473;351802;6460000;2609.82
1474;351802;6460000;2608.45
1475;351802;6460000;2605.28
1476;351802;6460000;2602.33
1477;351802;6460000;2599.23
1478;351802;6460000;2595.18
1479;351802;6460000;2591.53
1480;351802;6460000;2588.74
1481;351802;6460000;2585.65
1482;351802;6460000;2580.68
1483;351802;6460000;2575.97
1484;351802;6460000;2572.23
1485;351802;6460000;2567.35
1486;351802;6460000;2561.32
1487;351802;6460000;2556.99
1488;351802;6460000;2553.94
1489;351802;6460000;2551.28
1490;351802;6460000;2549.55
1491;351802;6460000;2547.78
1492;351802;6460000;2546.5
1493;351802;6460000;2545.14
1494;351802;6460000;2543.04
1495;351802;6460000;2541.16
1496;351802;6460000;2540.13
1497;351802;6460000;2538.91
1498;351802;6460000;2539.76
1499;351802;6460000;2540.53
1500;351802;6460000;2541.75
1501;351802;6460000;2542.85
1502;351802;6470000;2543.45
1503;351802;6470000;2545.11
1504;351802;6470000;2547.17
1505;351802;6470000;2549.06
1506;351802;6470000;2549.91
1507;351802;6470000;2550.63
1508;351802;6470000;2551
1509;351802;6470000;2551.72
1510;351802;6470000;2552.6
1511;351802;6470000;2552.98
1512;351802;6470000;2553.25
1513;351802;6470000;2552.84
1514;351802;6470000;2552.68
1515;351802;6470000;2553.55
1516;351802;6470000;2555.11
1517;351802;6470000;2557.07
1518;351802;6470000;2560.47
1519;351802;6470000;2562.6
1520;351802;6470000;2565.09
1521;351802;6470000;2568.01
1522;351802;6470000;2570.06
1523;351802;6470000;2571.18
1524;351802;6470000;2572.74
1525;351802;6470000;2576.64
1526;351802;6470000;2580.6
1527;351802;6470000;2584.2
1528;351802;6470000;2589.02
1529;351802;6470000;2593.12
1530;351802;6470000;2593.27
1531;351802;6470000;2592.32
1532;351802;6470000;2589.82
1533;351802;6470000;2587.41
1534;351802;6470000;2585.28
1535;351802;6470000;2582.8
1536;351902;6460000;2609.38
1537;351902;6460000;2609.89
1538;351902;6460000;2609.49
1539;351902;6460000;2608.61
1540;351902;6460000;2606.03
1541;351902;6460000;2602.97
1542;351902;6460000;2599.41
1543;351902;6460000;2596.49
1544;351902;6460000;2592.59
1545;351902;6460000;2589.34
1546;351902;6460000;2585.62
1547;351902;6460000;2581.91
1548;351902;6460000;2576.74
1549;351902;6460000;2571.82
1550;351902;6460000;2566.03
1551;351902;6460000;2561.59
1552;351902;6460000;2556.5
1553;351902;6460000;2553.19
1554;351902;6460000;2551.31
1555;351902;6460000;2550.79
1556;351902;6460000;2549.78
1557;351902;6460000;2548.8
1558;351902;6460000;2547.63
1559;351902;6460000;2546.44
1560;351902;6460000;2544.66
1561;351902;6460000;2543.16
1562;351902;6460000;2541.92
1563;351902;6460000;2542.24
1564;351902;6460000;2543.12
1565;351902;6460000;2544.27
1566;351902;6460000;2544.97
1567;351902;6470000;2545.2
1568;351902;6470000;2545.93
1569;351902;6470000;2547.02
1570;351902;6470000;2547.67
1571;351902;6470000;2548.27
1572;351902;6470000;2548.88
1573;351902;6470000;2549.67
1574;351902;6470000;2550.52
1575;351902;6470000;2551.59
1576;351902;6470000;2552.52
1577;351902;6470000;2553.49
1578;351902;6470000;2554.01
1579;351902;6470000;2554.12
1580;351902;6470000;2554.46
1581;351902;6470000;2554.89
1582;351902;6470000;2554.63
1583;351902;6470000;2556.43
1584;351902;6470000;2558.84
1585;351902;6470000;2561.88
1586;351902;6470000;2563.84
1587;351902;6470000;2566.28
1588;351902;6470000;2568.27
1589;351902;6470000;2570.88
1590;351902;6470000;2573.59
1591;351902;6470000;2577.96
1592;351902;6470000;2582.52
1593;351902;6470000;2585.92
1594;351902;6470000;2591.04
1595;351902;6470000;2592.48
1596;351902;6470000;2591.6
1597;351902;6470000;2589.91
1598;351902;6470000;2587.49
1599;351902;6470000;2585.17
1600;351902;6470000;2582.46
1601;351902;6470000;2580.14
1602;351902;6470000;2577.04
1603;352002;6460000;2609.2
1604;352002;6460000;2609.08
1605;352002;6460000;2608.3
1606;352002;6460000;2605.94
1607;352002;6460000;2603.25
1608;352002;6460000;2599.92
1609;352002;6460000;2596.75
1610;352002;6460000;2592.8
1611;352002;6460000;2589.51
1612;352002;6460000;2585.87
1613;352002;6460000;2581.84
1614;352002;6460000;2576.79
1615;352002;6460000;2571.87
1616;352002;6460000;2565.88
1617;352002;6460000;2560.96
1618;352002;6460000;2555.87
1619;352002;6460000;2552.95
1620;352002;6460000;2551.63
1621;352002;6460000;2551.52
1622;352002;6460000;2551.49
1623;352002;6460000;2551.08
1624;352002;6460000;2549.98
1625;352002;6460000;2549.2
1626;352002;6460000;2548.23
1627;352002;6460000;2546.61
1628;352002;6460000;2544.62
1629;352002;6460000;2545.12
1630;352002;6460000;2545.98
1631;352002;6460000;2546.59
1632;352002;6460000;2546.95
1633;352002;6470000;2547.14
1634;352002;6470000;2547.13
1635;352002;6470000;2546.99
1636;352002;6470000;2547.18
1637;352002;6470000;2547.23
1638;352002;6470000;2547.67
1639;352002;6470000;2548.7
1640;352002;6470000;2549.84
1641;352002;6470000;2551.06
1642;352002;6470000;2552.37
1643;352002;6470000;2553.93
1644;352002;6470000;2555
1645;352002;6470000;2556.01
1646;352002;6470000;2556.16
1647;352002;6470000;2555.32
1648;352002;6470000;2554.22
1649;352002;6470000;2554.49
1650;352002;6470000;2555.98
1651;352002;6470000;2559.19
1652;352002;6470000;2560.84
1653;352002;6470000;2562.8
1654;352002;6470000;2565.41
1655;352002;6470000;2568.85
1656;352002;6470000;2571.46
1657;352002;6470000;2575.43
1658;352002;6470000;2580.08
1659;352002;6470000;2584.02
1660;352002;6470000;2588.79
1661;352002;6470000;2590.54
1662;352002;6470000;2590.74
1663;352002;6470000;2589.22
1664;352002;6470000;2586.8
1665;352002;6470000;2584.67
1666;352002;6470000;2582.34
1667;352002;6470000;2579.95
1668;352002;6470000;2576.78
1669;352002;6470000;2574.32
1670;352002;6470000;2572.27
1671;352102;6460000;2608.19
1672;352102;6460000;2607.45
1673;352102;6460000;2605.21
1674;352102;6460000;2603.08
1675;352102;6460000;2600.62
1676;352102;6460000;2596.38
1677;352102;6460000;2592.3
1678;352102;6460000;2589.27
1679;352102;6460000;2585.92
1680;352102;6460000;2580.66
1681;352102;6460000;2576.06
1682;352102;6460000;2572.06
1683;352102;6460000;2566.54
1684;352102;6460000;2559.39
1685;352102;6460000;2555.19
1686;352102;6460000;2553.04
1687;352102;6460000;2551.85
1688;352102;6460000;2552.62
1689;352102;6460000;2553.42
1690;352102;6460000;2553.66
1691;352102;6460000;2553.09
1692;352102;6460000;2552.76
1693;352102;6460000;2552.55
1694;352102;6460000;2551.3
1695;352102;6460000;2549.23
1696;352102;6460000;2549.05
1697;352102;6460000;2549.72
1698;352102;6460000;2549.65
1699;352102;6460000;2549.84
1700;352102;6470000;2549.72
1701;352102;6470000;2549.24
1702;352102;6470000;2547.96
1703;352102;6470000;2546.72
1704;352102;6470000;2546.61
1705;352102;6470000;2546.89
1706;352102;6470000;2547.64
1707;352102;6470000;2549.51
1708;352102;6470000;2551.06
1709;352102;6470000;2552.51
1710;352102;6470000;2554.22
1711;352102;6470000;2556.94
1712;352102;6470000;2558.7
1713;352102;6470000;2559.22
1714;352102;6470000;2558
1715;352102;6470000;2555.16
1716;352102;6470000;2554.4
1717;352102;6470000;2554.11
1718;352102;6470000;2556.24
1719;352102;6470000;2557.77
1720;352102;6470000;2559.35
1721;352102;6470000;2561.63
1722;352102;6470000;2565.68
1723;352102;6470000;2569.38
1724;352102;6470000;2572.52
1725;352102;6470000;2576.42
1726;352102;6470000;2581.7
1727;352102;6470000;2585.54
1728;352102;6470000;2587.09
1729;352102;6470000;2588.79
1730;352102;6470000;2587.67
1731;352102;6470000;2585.17
1732;352102;6470000;2583.44
1733;352102;6470000;2581.84
1734;352102;6470000;2579.04
1735;352102;6470000;2575.88
1736;352102;6470000;2573.79
1737;352102;6470000;2571.72
1738;352102;6470000;2570.39
1739;352102;6470000;2570.23
1740;352102;6470000;2570.77
1741;352202;6460000;2602.39
1742;352202;6460000;2599.85
1743;352202;6460000;2596.29
1744;352202;6460000;2592.19
1745;352202;6460000;2588.79
1746;352202;6460000;2584.58
1747;352202;6460000;2579.35
1748;352202;6460000;2575.06
1749;352202;6460000;2570.95
1750;352202;6460000;2565.44
1751;352202;6460000;2558.87
1752;352202;6460000;2555.04
1753;352202;6460000;2552.94
1754;352202;6460000;2552.21
1755;352202;6460000;2553.75
1756;352202;6460000;2554.81
1757;352202;6460000;2555.69
1758;352202;6460000;2556.59
1759;352202;6460000;2556.64
1760;352202;6460000;2555.7
1761;352202;6460000;2555.41
1762;352202;6460000;2554.79
1763;352202;6460000;2553.23
1764;352202;6460000;2552.56
1765;352202;6460000;2553.01
1766;352202;6460000;2553.48
1767;352202;6470000;2552.55
1768;352202;6470000;2551.21
1769;352202;6470000;2550
1770;352202;6470000;2547.77
1771;352202;6470000;2546.84
1772;352202;6470000;2546.92
1773;352202;6470000;2547.52
1774;352202;6470000;2549.35
1775;352202;6470000;2551.42
1776;352202;6470000;2553.17
1777;352202;6470000;2555.65
1778;352202;6470000;2558.75
1779;352202;6470000;2560.79
1780;352202;6470000;2561.9
1781;352202;6470000;2562.6
1782;352202;6470000;2558.59
1783;352202;6470000;2555.8
1784;352202;6470000;2554.92
1785;352202;6470000;2555.14
1786;352202;6470000;2555.94
1787;352202;6470000;2557.59
1788;352202;6470000;2559.29
1789;352202;6470000;2562.75
1790;352202;6470000;2566.78
1791;352202;6470000;2570.51
1792;352202;6470000;2573.77
1793;352202;6470000;2577.89
1794;352202;6470000;2582.13
1795;352202;6470000;2584.57
1796;352202;6470000;2585.53
1797;352202;6470000;2585.08
1798;352202;6470000;2583.48
1799;352202;6470000;2581.92
1800;352202;6470000;2579.74
1801;352202;6470000;2577.61
1802;352202;6470000;2575.11
1803;352202;6470000;2572.92
1804;352202;6470000;2570.34
1805;352202;6470000;2568.95
1806;352202;6470000;2569.3
1807;352202;6470000;2569.95
1808;352202;6470000;2571.34
1809;352202;6470000;2573.92
1810;352302;6460000;2602.75
1811;352302;6460000;2600.86
1812;352302;6460000;2598.22
1813;352302;6460000;2595.9
1814;352302;6460000;2591.94
1815;352302;6460000;2587.9
1816;352302;6460000;2583.05
1817;352302;6460000;2579.02
1818;352302;6460000;2573.5
1819;352302;6460000;2568.5
1820;352302;6460000;2562.85
1821;352302;6460000;2558.84
1822;352302;6460000;2554.7
1823;352302;6460000;2552.64
1824;352302;6460000;2552.62
1825;352302;6460000;2554.23
1826;352302;6460000;2556.44
1827;352302;6460000;2558.16
1828;352302;6460000;2559.44
1829;352302;6460000;2559.88
1830;352302;6460000;2559.88
1831;352302;6460000;2559.57
1832;352302;6460000;2558.67
1833;352302;6460000;2557.54
1834;352302;6460000;2556.6
1835;352302;6460000;2556.27
1836;352302;6460000;2556.21
1837;352302;6470000;2555.73
1838;352302;6470000;2554.21
1839;352302;6470000;2551.96
1840;352302;6470000;2550.02
1841;352302;6470000;2548.24
1842;352302;6470000;2547.69
1843;352302;6470000;2548.17
1844;352302;6470000;2549.47
1845;352302;6470000;2551.95
1846;352302;6470000;2554.43
1847;352302;6470000;2557.39
1848;352302;6470000;2559.7
1849;352302;6470000;2562.71
1850;352302;6470000;2564.99
1851;352302;6470000;2565.69
1852;352302;6470000;2562.33
1853;352302;6470000;2558.42
1854;352302;6470000;2556.21
1855;352302;6470000;2555.45
1856;352302;6470000;2555.51
1857;352302;6470000;2556.23
1858;352302;6470000;2557.88
1859;352302;6470000;2561.17
1860;352302;6470000;2563.97
1861;352302;6470000;2567.89
1862;352302;6470000;2571.84
1863;352302;6470000;2574.82
1864;352302;6470000;2578.69
1865;352302;6470000;2581.23
1866;352302;6470000;2582.62
1867;352302;6470000;2582.69
1868;352302;6470000;2581.13
1869;352302;6470000;2579.26
1870;352302;6470000;2577.21
1871;352302;6470000;2575.99
1872;352302;6470000;2573.68
1873;352302;6470000;2571.24
1874;352302;6470000;2568.73
1875;352302;6470000;2567.62
1876;352302;6470000;2567.73
1877;352302;6470000;2568.76
1878;352302;6470000;2570.78
1879;352302;6470000;2572.8
1880;352302;6470000;2575.99
1881;352402;6460000;2600.79
1882;352402;6460000;2598.97
1883;352402;6460000;2597.01
1884;352402;6460000;2594.61
1885;352402;6460000;2590.77
1886;352402;6460000;2587.15
1887;352402;6460000;2582.69
1888;352402;6460000;2577.75
1889;352402;6460000;2571.48
1890;352402;6460000;2566.34
1891;352402;6460000;2561.54
1892;352402;6460000;2557.42
1893;352402;6460000;2554
1894;352402;6460000;2552.39
1895;352402;6460000;2552.55
1896;352402;6460000;2554.91
1897;352402;6460000;2558.01
1898;352402;6460000;2560.34
1899;352402;6460000;2561.81
1900;352402;6460000;2562.81
1901;352402;6460000;2563.62
1902;352402;6460000;2563.47
1903;352402;6460000;2562.25
1904;352402;6460000;2561.29
1905;352402;6460000;2560.48
1906;352402;6460000;2559.3
1907;352402;6460000;2558.59
1908;352402;6470000;2558.4
1909;352402;6470000;2556.99
1910;352402;6470000;2554.35
1911;352402;6470000;2551.67
1912;352402;6470000;2550.02
1913;352402;6470000;2549.15
1914;352402;6470000;2548.81
1915;352402;6470000;2550.22
1916;352402;6470000;2553.07
1917;352402;6470000;2555.64
1918;352402;6470000;2558.36
1919;352402;6470000;2561.15
1920;352402;6470000;2564.37
1921;352402;6470000;2566.79
1922;352402;6470000;2568.36
1923;352402;6470000;2564.39
1924;352402;6470000;2560.76
1925;352402;6470000;2557.84
1926;352402;6470000;2555.93
1927;352402;6470000;2555.69
1928;352402;6470000;2555.77
1929;352402;6470000;2556.48
1930;352402;6470000;2559.14
1931;352402;6470000;2562.11
1932;352402;6470000;2565.47
