wc;x0;x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18;x19;x20;x21;x22;x23;x24;x25;x26;x27;x28;x29;x30;x31;x32;x33;x34;x35;x36;x37;x38;x39;x40;x41;x42;x43;x44;x45;x46;x47;x48;x49;x50;x51;x52;x53;x54;x55;x56;x57;x58;x59;x60;x61;x62;x63;x64;x65;x66;x67;x68;x69;x70;x71;x72;x73;x74;x75;x76;x77;x78;x79;x80;x81;x82;x83;x84;x85;x86;x87;x88;x89;x90;x91;x92;x93;x94;x95;x96;x97;x98;x99
0.244219;0.42;0.42000000000000004;0.42;0.42;0.42;0.42000000000000004;0.42;0.42;0.42;0.42;0.42000000000000004;0.42;0.42;0.3695999999999182;0.33000000000000007;0.33;0.33;0.32999999999999996;0.32999999999999996;0.33;0.33;0.33000000000000007;0.33;0.33000000000000007;0.33;0.33;0.33;0.33000000000000007;0.33;0.33;0.33;0.10680000000084584;0.019999999999999997;0.02;0.019999999999999997;0.02;0.020000000000000004;0.020000000000000004;0.020000000000000004;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.020000000000000004;0.020000000000000004;0.020000000000000004;0.02;0.019999999999999997;0.02;0.019999999999999997;0.02;0.02;0.02;0.02;0.02;0.019999999999999997;0.02;0.019999999999999997;0.02;0.02;0.02;0.02;0.02;0.019999999999999997;0.02;0.02;0.02;0.020000000000000004;0.020000000000000004;0.02;0.020000000000000004;0.14;0.17;0.17;0.17;0.17;0.17;0.17;0.16999999999999998;0.17;0.17
0.314373;0.33;0.33359999999991813;0.51;0.51;0.51;0.4980000000002729;0.39;0.4054000000001501;0.5;0.5;0.5;0.47139999999946797;0.37;0.48439999999939976;0.81;0.81;0.81;0.81;0.81;0.8023999999999346;0.79;0.79;0.6140000000003638;0.39;0.39;0.39;0.6604000000009459;0.9100000000000001;0.9100000000000001;0.9100000000000001;0.9220000000000002;0.9300000000000002;0.9299999999999999;0.9300000000000002;0.9096000000000108;0.9;0.5255999999990542;0.38;0.7448000000004364;0.8600000000000001;0.8600000000000001;0.86;0.86;0.86;0.8599999999999999;0.86;0.86;0.991600000000191;1.0;1.0;1.0;1.0;0.8;0.7999999999999999;0.8;0.8;0.39;0.39;0.39;0.9699999999999999;0.97;0.97;0.97;0.97;0.97;1.0;1.0;1.0;1.0;1.0;0.39;0.39;0.92;0.9200000000000002;0.92;0.38;0.38;0.96;0.96;0.96;0.96;0.96;0.96;0.9600000000000001;0.96;0.55;0.55;0.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23999999999999996;0.23999999999999996;0.24;0.24
0.357595;0.17;0.17;0.17;0.17;0.17;0.17;0.17;0.17;0.17;0.17;0.17800000000000002;0.21000000000000002;0.21;0.21000000000000002;0.21;0.21;0.21;0.21000000000000002;0.23879999999994178;0.29;0.29;0.29;0.29000000000000004;0.2899999999999999;0.34279999999979993;0.4;0.4;0.4;0.40559999999998364;0.4099999999999999;0.41;0.4099999999999999;0.41;0.41;0.2740000000003638;0.20999999999999996;0.21;0.21;0.20999999999999996;0.21000000000000002;0.21000000000000002;0.20999999999999996;0.5880000000016371;0.66;0.66;0.66;0.66;0.6599999999999999;0.66;0.66;0.66;0.6590000000000228;0.61;0.61;0.61;0.6260000000003638;0.77;0.77;0.77;0.77;0.7700000000000001;0.77;0.7699999999999999;0.77;0.77;0.781999999999909;0.81;0.81;0.81;0.81;0.81;0.81;0.81;0.81;0.81;0.81;0.81;0.7938000000000327;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.7800000000000001;0.78;0.78;0.7800000000000001;0.7799999999999999;0.78;0.78;0.78;0.6539999999996817;0.64;0.64;0.64;0.64
0.17883;0.09;0.09;0.09;0.09;0.09;0.09;0.09;0.09000000000000001;0.09;0.09;0.16999999999999998;0.17;0.17;0.059400000000286494;0.03;0.03;0.03;0.029999999999999995;0.029999999999999995;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.030000000000000002;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.030000000000000002;0.029999999999999995;0.03;0.03;0.07;0.07;0.08679999999998181;0.09;0.09;0.09;0.09;0.09;0.09;0.09;0.09;0.13;0.13;0.1396999999999841;0.14;0.14;0.14;0.14;0.14;0.14;0.01;0.01;0.010000000000000002;0.01;0.01;0.010000000000000002;0.01;0.009999999999999998;0.03939999999996816;0.08;0.08;0.08;0.08;0.07999999999999999;0.08;0.08;0.02;0.019999999999999997;0.02;0.020000000000000004;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.020000000000000004;0.02;0.02;0.02;0.02;0.02;0.02
0.24923;0.53;0.53;0.53;0.53;0.53;0.53;0.53;0.53;0.53;0.53;0.53;0.5272999999999932;0.52;0.52;0.52;0.52;0.52;0.52;0.52;0.52;0.52;0.52;0.52;0.52;0.52;0.52;0.52;0.46;0.46;0.46;0.46300000000006825;0.49000000000000005;0.49;0.49;0.5280000000000455;0.59;0.59;0.59;0.59;0.59;0.59;0.59;0.59;0.59;0.5899999999999999;0.59;0.59;0.59;0.593600000000009;0.6;0.6;0.6;0.6127999999999818;0.62;0.62;0.62;0.62;0.6199999999999999;0.6194000000000136;0.61;0.6100000000000001;0.61;0.6236000000000547;0.65;0.65;0.6399999999999999;0.64;0.6248000000001638;0.56;0.56;0.56;0.56;0.5547999999995271;0.43000000000000005;0.43;0.43;0.43;0.43000000000000005;0.43000000000000005;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.5707999999999818;0.61;0.61;0.6099999999999999;0.61;0.61;0.61;0.61;0.6099999999999999;0.61;0.61;0.6099999999999999;0.61;0.6099999999999999
0.23260999999999998;0.62;0.6199999999999999;0.6199999999999999;0.62;0.536;0.41;0.4430000000007503;0.74;0.74;0.74;0.74;0.4;0.4000000000000001;0.9299999999999999;0.93;0.93;0.9300000000000002;0.9300000000000002;0.9299999999999999;0.93;0.93;0.9299999999999999;0.9299999999999999;0.9300000000000002;0.9300000000000002;0.93;0.9300000000000002;0.9299999999999999;0.9300000000000002;0.93;0.93;0.9300000000000002;0.9300000000000002;0.9299999999999999;0.93;0.93;0.9300000000000002;0.9300000000000002;0.9299999999999999;0.93;0.93;0.93;0.9299999999999999;0.9300000000000002;0.9300000000000002;0.93;0.93;0.93;0.93;0.9299999999999999;0.93;0.9299999999999999;0.9300000000000002;0.93;0.93;0.9750000000002046;0.99;0.99;0.99;0.99;0.99;0.99;0.99;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9969999999999317;0.94;0.94;0.94;0.94;0.94;0.94;0.94;0.9825000000000568;0.99;0.9900000000000001;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.7799999999984083;0.29
0.362182;0.01;0.01;0.01;0.009999999999999998;0.01;0.01;0.01;0.009999999999999998;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.5899999999999999;0.59;0.4000000000000001;0.4;0.6869999999998408;0.75;0.75;0.38;0.38;0.9107000000004161;0.99;0.99;0.99;0.99;0.8703999999997162;0.86;0.6115999999993725;0.4;0.74;0.74;0.68;0.68;0.68;0.4;0.58;0.58;0.45199999999927243;0.38;0.4684000000006803;0.7200000000000001;0.79;0.79;0.72;0.72;0.72;0.72;0.72;0.96;0.96;0.96;0.96;0.96;0.96;0.37;0.37;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.21999999999999997;0.22000000000000003;0.22;0.22;0.22000000000000003;0.9300000000000002;0.93;0.9299999999999999;0.93;0.93;0.9300000000000002;0.9299999999999999;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.020000000000000004;0.02;0.019999999999999997;0.019999999999999997;0.019999999999999997;0.02;0.020000000000000004
0.49366000000000004;0.33;0.33;0.32999999999999996;0.6393999999999227;0.67;0.6699999999999999;0.67;0.67;0.67;0.67;0.6699999999999999;0.6700000000000002;0.67;0.67;0.67;0.67;0.67;0.67;0.6700000000000002;0.6699999999999999;0.67;0.67;0.5679999999995908;0.37;0.4512000000007913;0.66;0.66;0.66;0.6599999999999999;0.66;0.66;0.66;0.66;0.66;0.66;0.66;0.66;0.66;0.66;0.66;0.6600000000000001;0.6600000000000001;0.66;0.69;0.69;0.69;0.69;0.69;0.69;0.69;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.31000000000000005;0.31;0.68;0.6799999999999999;0.68;0.68;0.68;0.68;0.35;0.35;0.3499999999999999;0.35;0.35;0.29779999999992357;0.29;0.29;0.29;0.29;0.29;0.5729000000000931;0.7;0.7;0.7;0.7;0.7;0.7;0.6952000000000181;0.69;0.69;0.69;0.69;0.69;0.69;0.6036000000001746;0.37;0.41830000000047063;0.6;0.6;0.6;0.570299999999925;0.27;0.27
0.364019;0.06;0.06;0.06;0.06;0.08879999999975444;0.15;0.21860000000003182;0.21999999999999997;0.42;0.42;0.41999999999999993;0.42;0.5735999999994178;0.5799999999999998;0.58;0.58;0.58;0.58;0.58;0.58;0.58;0.58;0.27;0.27;0.27;0.31;0.30999999999999994;0.31;0.3123999999999909;0.31999999999999995;0.32;0.3;0.3;0.29999999999999993;0.3;0.3660000000001091;0.42000000000000004;0.55;0.55;0.55;0.55;0.55;0.55;0.55;0.55;0.4799999999999999;0.48;0.48;0.48;0.48;0.56;0.56;0.5632000000000037;0.58;0.5718000000000045;0.57;0.57;0.56;0.56;0.5364999999999659;0.51;0.51;0.51;0.51;0.39;0.39;0.39;0.38999999999999996;0.39;0.34;0.34;0.3443000000000159;0.35;0.35;0.35;0.35;0.35000000000000003;0.35;0.35739999999997996;0.36000000000000004;0.39;0.39;0.39;0.4172999999998568;0.45999999999999996;0.45999999999999996;0.4600000000000001;0.46;0.56;0.56;0.56;0.56;0.56;0.56;0.56;0.56;0.56;0.56;0.56;0.56
0.320255;0.08;0.08;0.08;0.30800000000081856;0.32;0.32;0.32;0.19;0.19000000000000003;0.10499999999943156;0.09;0.09;0.09;0.2;0.2;0.455;0.54;0.5399999999999999;0.54;0.54;0.2;0.2;0.61;0.61;0.61;0.22000000000000003;0.22;0.75;0.7500000000000001;0.75;0.92;0.9199999999999999;0.92;0.9200000000000002;0.92;0.82;0.82;0.8199999999999998;0.69;0.69;0.69;0.69;0.22999999999999998;0.22999999999999998;0.23000000000000004;0.3100000000014552;0.55;0.55;0.55;0.55;0.55;0.5859999999997272;0.79;0.79;0.7900000000000001;0.79;0.39;0.38899999999997725;0.37;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8800000000000001;0.88;0.88;0.784;0.64;0.64;0.64;0.04;0.04;0.04;0.04;0.04;0.04;0.04;0.04000000000000001;0.04000000000000001;0.04;0.04;0.04;0.04000000000000001;0.04000000000000001;0.04;0.04;0.04;0.039999999999999994;0.04;0.04
0.21609099999999998;0.38;0.38;0.38;0.38;0.38;0.38;0.38680000000002734;0.4;0.4;0.4;0.4000000000000001;0.4;0.4;0.5767000000009163;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.71;0.4;0.4;0.62;0.62;0.62;0.4;0.39999999999999997;0.3056000000003274;0.24;0.39;0.39000000000000007;0.4350000000010232;0.69;0.69;0.38;0.38;0.602;0.75;0.75;0.75;0.6923999999996726;0.39;0.68;0.5969999999998408;0.58;0.6959000000003888;0.77;0.77;0.77;0.7700000000000001;0.7699999999999999;0.77;0.4;0.4;0.94;0.94;0.74;0.7399999999999999;0.38;0.8800000000000001;0.88;0.88;0.38;0.7013000000016698;0.89;0.8899999999999999;0.89;0.8900000000000001;0.89;0.89;0.25;0.01;0.01;0.01;0.009999999999999998;0.01;0.016;0.04;0.04;0.04;0.04;0.04;0.039999999999999994;0.039999999999999994;0.04000000000000001;0.04;0.04;0.04;0.039999999999999994;0.04;0.04000000000000001;0.04000000000000001;0.04000000000000001;0.04000000000000001;0.04;0.04
0.231746;0.2;0.2;0.52;0.52;0.52;0.52;0.52;0.52;0.51;0.51;0.55;0.55;0.55;0.55;0.55;0.55;0.55;0.55;0.55;0.55;0.55;0.55;0.55;0.54;0.54;0.54;0.54;0.5604000000000819;0.57;0.57;0.51;0.51;0.51;0.51;0.46;0.4600000000000001;0.45999999999999996;0.4600000000000001;0.33;0.33000000000000007;0.33;0.33;0.32;0.32;0.34880000000002725;0.35;0.40759999999991814;0.44000000000000006;0.44000000000000006;0.44;0.59;0.59;0.5900000000000001;0.59;0.59;0.57;0.57;0.51;0.51;0.51;0.51;0.32;0.32;0.33840000000004367;0.3400000000000001;0.34;0.3400000000000001;0.41000000000068215;0.59;0.59;0.59;0.59;0.59;0.59;0.59;0.59;0.59;0.59;0.59;0.01;0.010000000000000002;0.01;0.009999999999999998;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.009999999999999998
0.20822600000000002;0.31;0.31;0.31;0.45;0.4163999999999455;0.39;0.39;0.39;0.39;0.38999999999999996;0.39;0.39;0.39;0.7;0.6999999999999998;0.7;0.66;0.66;0.64;0.6399999999999999;0.6400000000000001;0.6400000000000001;0.4799999999999999;0.48;0.48;0.38;0.38;0.38;0.38;0.4416000000001001;0.49;0.49;0.5139999999999091;0.54;0.54;0.57;0.57;0.5700000000000001;0.5091999999996544;0.38;0.38;0.38;0.38;0.7;0.7;0.7;0.6300000000000001;0.6116000000004184;0.4;0.4;0.62;0.47920000000020013;0.4;0.4;0.69;0.69;0.69;0.7044000000000818;0.72;0.79;0.8140000000001637;0.8499999999999999;0.39;0.5500000000009095;0.89;0.8900000000000001;0.7676000000004639;0.38;0.59;0.59;0.59;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.020000000000000004;0.02;0.02;0.02479999999998181;0.039999999999999994;0.04;0.04000000000000001;0.04;0.04;0.04;0.04;0.04
0.33532399999999996;0.15;0.15;0.14999999999999997;0.15;0.14999999999999997;0.15000000000000002;0.15;0.2761000000003843;0.28;0.28;0.27399999999986363;0.22000000000000003;0.22;0.22000000000000003;0.4080000000002728;0.42;0.42;0.41789999999985267;0.39;0.39;0.39;0.39;0.6442000000016781;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.7999999999999999;0.8;0.8;0.8;0.8;0.8;0.564799999999618;0.38;0.38;0.8199999999999998;0.82;0.82;0.82;0.82;0.8199999999999998;0.8199999999999998;0.8200000000000001;0.64;0.64;0.6400000000000001;0.64;0.6231999999998363;0.56;0.56;0.56;0.39;0.39;0.39;0.42420000000079494;0.58;0.58;0.38;0.38;0.38;0.4680000000003274;0.58;0.58;0.58;0.58;0.58;0.58;0.58;0.58;0.58;0.58;0.58;0.58;0.7006000000001228;0.76;0.76;0.7600000000000001;0.38;0.38;0.38;0.38;0.38;0.38;0.38;0.77;0.7700000000000001;0.77;0.77;0.77;0.77;0.77;0.77;0.77;0.77;0.77;0.77
0.392921;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.2635999999999181;0.35;0.35;0.35;0.5404000000003093;0.69;0.69;0.69;0.69;0.69;0.69;0.69;0.95;0.95;0.8725999999997134;0.8599999999999999;0.86;0.86;0.86;0.7499999999999999;0.75;0.75;0.75;0.75;0.75;0.852699999999734;0.88;0.88;0.8800000000000001;0.8799999999999999;0.29719999999915414;0.26;0.26;0.26;0.26;0.26;0.375200000000291;0.42;0.42;0.42;0.41999999999999993;0.42;0.304999999999477;0.19;0.19;0.19;0.19;0.19;0.19;0.19;0.18;0.18;0.18000000000000002;0.18;0.18;0.18;0.18;0.10399999999972716;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.04;0.04;0.04000000000000001;0.047000000000068216;0.14;0.14;0.14;0.14;0.13780000000000456;0.13;0.13;0.1;0.1;0.1
0.31243899999999997;0.67;0.67;0.67;0.67;0.67;0.67;0.6700000000000002;0.67;0.6700000000000002;0.7771000000002706;0.8399999999999999;0.84;0.8399999999999999;0.84;0.84;0.84;0.84;0.8400000000000001;0.84;0.84;0.84;0.84;0.5807999999993452;0.36;0.36;0.36;0.36;0.36;0.35999999999999993;0.36;0.36;0.3515000000000795;0.31;0.31;0.31;0.31000000000000005;0.31;0.35130000000017503;0.38000000000000006;0.38;0.38000000000000006;0.38;0.37999999999999995;0.38000000000000006;0.38;0.38;0.33820000000008643;0.19;0.19;0.19;0.27499999999961344;0.36;0.36;0.36;0.36;0.36;0.36000000000000004;0.36;0.35999999999999993;0.36;0.36;0.36;0.36;0.36;0.36;0.2664999999994202;0.19;0.19;0.19;0.39750000000039787;0.44;0.44;0.44;0.44;0.43999999999999995;0.44000000000000006;0.43999999999999995;0.44000000000000006;0.44000000000000006;0.44;0.43999999999999995;0.43999999999999995;0.24019999999963165;0.17000000000000004;0.17;0.17;0.54;0.54;0.54;0.54;0.54;0.5215000000000796;0.49;0.49;0.48999999999999994;0.2819999999991269;0.17;0.17000000000000004;0.17;0.17
0.262875;0.66;0.6600000000000001;0.66;0.6600000000000001;0.66;0.66;0.66;0.66;0.66;0.6600000000000001;0.66;0.6712000000000582;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.699200000000018;0.68;0.68;0.68;0.6799999999999999;0.68;0.6800000000000002;0.68;0.68;0.68;0.68;0.68;0.68;0.66;0.6600000000000001;0.66;0.66;0.66;0.6600000000000001;0.66;0.66;0.66;0.66;0.66;0.6600000000000001;0.64;0.64;0.64;0.64;0.64;0.6400000000000001;0.64;0.64;0.64;0.64;0.64;0.64;0.64;0.64;0.64;0.37;0.37;0.35999999999981813;0.32000000000000006;0.31999999999999995;0.32;0.31999999999999995;0.32;0.65;0.65;0.65;0.65;0.65;0.65;0.65;0.6500000000000001;0.3740000000007094;0.35;0.35;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.71;0.71;0.71;0.71;0.71;0.6379999999999999;0.59;0.59;0.59;0.5900000000000001
0.27075;0.08;0.08;0.08000000000000002;0.08;0.08;0.21300000000129604;0.4600000000000001;0.46;0.45999999999999996;0.45999999999999996;0.45999999999999996;0.45999999999999996;0.46;0.46;0.4600000000000001;0.45999999999999996;0.4600000000000001;0.45999999999999996;0.32;0.32;0.32;0.31999999999999995;0.32;0.32;0.32;0.32;0.3251999999998818;0.5799999999999998;0.5800000000000001;0.4139999999996817;0.38000000000000006;0.66;0.66;0.6900000000000001;0.69;0.6180000000005458;0.53;0.53;0.53;0.53;0.53;0.38000000000000006;0.38;0.5690999999997745;0.69;0.69;0.7;0.7;0.6999999999999998;0.59;0.59;0.59;0.08999999999999998;0.09;0.09;0.09;0.1008000000001146;0.18;0.06780000000023192;0.010000000000000002;0.01;0.01;0.01;0.01;0.01;0.010000000000000002;0.01;0.01;0.01;0.01;0.01;0.01;0.010000000000000002;0.01;0.009999999999999998;0.01;0.01;0.01;0.01;0.010000000000000002;0.01;0.01;0.01;0.10999999999999999;0.11000000000000001;0.11;0.34;0.34;0.34;0.34;0.85;0.8499999999999999;0.85;0.85;0.85;0.85;0.85;0.38;0.38;0.37
0.243475;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.42000000000000004;0.42000000000000004;0.42000000000000004;0.43;0.43000000000000005;0.4600000000000001;0.4600000000000001;0.4080000000005912;0.33;0.33;0.33;0.33000000000000007;0.51;0.51;0.51;0.51;0.51;0.63;0.63;0.75;0.7500000000000001;0.7500000000000001;0.75;0.75;0.83;0.8300000000000001;0.39;0.546;0.78;0.78;0.4000000000000001;0.7120000000000002;0.79;0.9;0.9000000000000001;0.9000000000000001;0.9000000000000001;0.9000000000000001;0.9;0.38;0.5039999999971806;1.0;1.0;1.0;1.0;1.0;1.0;0.7560000000011096;0.39;0.75;0.7500000000000001;0.7500000000000001;0.75;0.75;0.75;0.7500000000000001;0.7500000000000001;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.030000000000000002;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.030000000000000002;0.03;0.03;0.03;0.030000000000000002;0.03;0.03;0.06;0.06;0.06;0.06;0.69;0.69;0.69;0.69;0.69;0.69
0.311942;0.17;0.17;0.1772000000000182;0.19;0.19;0.5859999999991997;0.63;0.73;0.73;0.8;0.8000000000000002;0.8;0.62;0.62;0.44320000000018556;0.28;0.20960000000014556;0.19999999999999998;0.2;0.24;0.24;0.24;0.23999999999999996;0.79;0.7900000000000001;0.79;0.79;0.6868000000001637;0.67;0.67;0.16;0.15999999999999998;0.16;0.16;0.16;0.16;0.16;0.46360000000008367;0.6199999999999999;0.62;0.69;0.69;0.18;0.18;0.18;0.74;0.74;0.7767999999998909;0.82;0.82;0.82;0.8399999999999999;0.84;0.14;0.14;0.8600000000000001;0.86;0.6832000000009277;0.18;0.5581999999997226;0.79;0.79;0.79;0.21;0.21;0.18;0.18;0.21959999999909957;0.8399999999999999;0.8400000000000001;0.8400000000000001;0.8400000000000001;0.8399999999999999;0.27;0.27;0.27;0.27;0.27;0.2695999999999655;0.26;0.26;0.26;0.2523999999999909;0.25;0.25;0.25;0.85;0.8500000000000001;0.85;0.85;0.8500000000000001;0.857600000000009;0.87;0.87;0.8331999999999272;0.83;0.55;0.55;0.55;0.55
0.205668;0.32;0.32;0.32;0.34800000000000003;0.39;0.64;0.6400000000000001;0.64;0.7199999999990905;0.8400000000000001;0.84;0.8400000000000001;0.8400000000000001;0.8080000000001455;0.7600000000000001;0.76;0.4720000000000001;0.4;0.4;0.4000000000000001;0.4;0.7040000000000002;0.78;0.78;0.78;0.78;0.67;0.4;0.524;0.71;0.71;0.71;0.65;0.65;0.65;0.65;0.7;0.7;0.84;0.8400000000000001;0.84;0.4000000000000001;0.4;0.8400000000000001;0.8400000000000001;0.81;0.8100000000000002;0.81;0.39;0.39;0.39;0.39000000000000007;0.69;0.69;0.69;0.69;0.6900000000000001;0.8160000000000001;0.9000000000000001;0.9000000000000001;0.79;0.7900000000000001;0.38;0.38;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.612;0.03;0.03;0.030000000000000002;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.03;0.030000000000000002
0.5310630000000001;0.14;0.14;0.14;0.14;0.14;0.1774999999997158;0.38999999999999996;0.39;0.39;0.39;0.39;0.27;0.27;0.41;0.41000000000000003;0.53;0.53;0.53;0.4600000000000001;0.46;0.4600000000000001;0.46;0.63;0.6299999999999999;0.63;0.8999999999995907;0.99;0.9900000000000001;0.99;0.9900000000000001;0.99;0.99;0.7399999999999999;0.74;0.74;0.7399999999999999;0.7400000000000001;0.74;0.7035999999996453;0.48;0.488;0.52;0.52;0.52;0.5487999999997545;0.61;0.48459999999984993;0.28;0.57;0.57;0.57;0.57;0.57;0.5699999999999998;0.57;0.57;0.35239999999912686;0.25;0.25;0.25;0.25;0.25;0.25;0.51;0.51;0.51;0.84;0.84;0.8399999999999999;0.8357999999999591;0.78;0.94;0.94;0.94;0.94;0.94;0.94;0.94;0.26;0.26;0.59;0.59;0.5900000000000001;0.5213999999993315;0.45;0.45000000000000007;0.27;0.27;0.27;0.27;0.53;0.53;0.53;0.79;0.79;0.79;0.79;0.79;0.79;0.79
0.171872;0.09;0.09;0.09;0.09;0.09;0.09;0.15460000000055663;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.2899999999999545;0.3;0.3;0.3;0.30000000000000004;0.32;0.32;0.3127999999999818;0.3;0.3;0.3;0.3;0.3;0.39;0.39;0.39000000000000007;0.39;0.39;0.5502000000000409;0.57;0.57;0.5699999999999998;0.63;0.63;0.6219000000001159;0.6;0.6;0.6;0.45;0.44999999999999996;0.45000000000000007;0.12;0.12;0.12000000000000001;0.12;0.12000000000000001;0.12;0.12;0.12;0.12;0.12;0.01;0.01;0.01;0.01;0.01;0.009999999999999998;0.010000000000000002;0.010000000000000002;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.010000000000000002;0.010000000000000002;0.01;0.01;0.01;0.01;0.01;0.010000000000000002;0.01;0.01;0.01;0.08650000000010233;0.1;0.1;0.1;0.1
0.200298;0.13;0.13;0.13239999999994545;0.25;0.3499999999999999;0.35;0.3511999999999727;0.37;0.37000000000000005;0.37;0.43;0.43000000000000005;0.43;0.43;0.36;0.36;0.36;0.36;0.36;0.36;0.36;0.36;0.37759999999996363;0.43999999999999995;0.4;0.4;0.3;0.3;0.3;0.3;0.28799999999990905;0.26;0.26;0.26;0.26;0.26;0.26;0.39;0.39;0.40779999999992356;0.41;0.41;0.4099999999999999;0.41;0.41000000000000003;0.41;0.41000000000000003;0.41;0.41;0.41;0.66;0.66;0.66;0.66;0.5195999999996453;0.4;0.6500000000000001;0.6527999999998455;0.69;0.69;0.69;0.4;0.4;0.64;0.64;0.64;0.64;0.57;0.57;0.57;0.5210000000001591;0.5;0.5;0.5;0.5;0.5;0.5;0.36500000000193267;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19;0.18999999999999997;0.19;0.12;0.12;0.12;0.12
0.25743499999999997;0.78;0.78;0.98;0.98;1.0;1.0;1.0;0.8999999999999999;0.8999999999999999;0.8814000000000136;0.84;0.84;0.84;0.84;0.33;0.33;0.47520000000054025;0.66;0.66;0.6201000000004753;0.47;0.47;0.47;0.33;0.33;0.74;0.74;0.74;0.74;0.74;0.46000000000090946;0.34;0.75;0.75;0.75;0.75;0.3400000000000001;0.33999999999999997;0.33999999999999997;0.34;0.34;0.34;0.39;0.39;0.44760000000005457;0.45000000000000007;0.45;0.6982000000001856;0.79;0.79;0.79;0.79;0.79;0.79;0.79;0.79;0.79;0.79;0.7900000000000001;0.7700000000000001;0.77;0.31460000000094135;0.30999999999999994;0.31;0.7584000000005366;0.9000000000000001;0.8999999999999999;0.9;0.9;0.9;0.8999999999999999;0.9;0.9000000000000001;0.9;0.9;0.9;0.9;0.8999999999999999;0.8999999999999999;0.8999999999999999;0.9000000000000001;0.9;0.9;0.43;0.43000000000000005;0.42999999999999994;0.43;0.43000000000000005;0.2920000000004093;0.28;0.28;0.28;0.28;0.28;0.4225999999995771;0.59;0.59;0.5301999999998581;0.32999999999999996;0.33
